time_sec,S_E_median,S_E_percentile_2_5,S_E_percentile_97_5
4.3500000000000005,0.10590278632547584,0.057592115436675535,0.15874706735786856
4.36,0.10614361060887678,0.057723080639866316,0.15910806020862292
4.37,0.10639152575048788,0.057857901997732074,0.15947968217486097
4.38,0.10664906412855762,0.057997956669698716,0.15986572926265918
4.39,0.10688957504402669,0.058128751456956694,0.160226252378462
4.4,0.10713160649148329,0.05826037314081293,0.16058905475435065
4.41,0.10737694335559117,0.05839379237829312,0.16095681191205388
4.42,0.1076215031639764,0.05852678903687404,0.1613234042721024
4.43,0.10786387538907322,0.058658596042626604,0.16168671746978228
4.44,0.10811230882515105,0.05879369925969357,0.16205911635350753
4.45,0.10833163731687395,0.058912974608833456,0.16238788725800488
4.46,0.10855704623594858,0.05903555661954573,0.162725772653668
4.47,0.10877701071884044,0.0591551778337765,0.1630554969016651
4.48,0.10901066641161566,0.0592822446098044,0.1634057441169323
4.49,0.1092396021176002,0.059406744559844564,0.16374891612589965
4.5,0.1094592190351471,0.05952617676088538,0.16407811937741362
4.51,0.10968505057691347,0.05964898860251795,0.16441663827966557
4.5200000000000005,0.10991384740502502,0.05977341302791165,0.1647596021122871
4.53,0.11013607030307992,0.05989426241480233,0.16509271169882406
4.54,0.1103543804915415,0.060012983989664793,0.16541995617836106
4.55,0.11056793228518308,0.060129117851462396,0.16574006787840082
4.5600000000000005,0.11079329142110989,0.060251672789073916,0.16607787864969395
4.57,0.11100372179957585,0.060366109161038246,0.16639331138403016
4.58,0.11122500241464522,0.060486446115042385,0.16672500849913185
4.59,0.11145309389987962,0.060610486960458426,0.16706691503083507
4.6000000000000005,0.11165877812213659,0.060722342274966555,0.1673752333312123
4.61,0.11186141341926287,0.06083253952122008,0.16767898132763545
4.62,0.11206470194800683,0.06094309200827535,0.16798370851079397
4.63,0.11227278573243643,0.06105625225409304,0.16829562372746637
4.64,0.11248034037882804,0.06116912474375229,0.1686067457722623
4.65,0.1126894559556208,0.06128284609949861,0.16892020763390464
4.66,0.11289324616638802,0.06139367141156643,0.16922568683268704
4.67,0.11310460909216069,0.061508614921954606,0.1695425174447871
4.68,0.11330918075092383,0.061619865201530295,0.1698491680251918
4.69,0.11352681612255017,0.06173821979710523,0.17017540096199904
4.7,0.113740316626673,0.06185432576660678,0.17049543577963616
4.71,0.11395138111879782,0.061969106982633325,0.17081181904310586
4.72,0.11415787581357356,0.062081403048782506,0.17112135223253352
4.73,0.11437261662936371,0.06219818352530312,0.17144324626319635
4.74,0.11458413026147152,0.06231320899289891,0.17176030278237164
4.75,0.11479486975512032,0.06242781346806339,0.17207619887683703
4.76,0.11499925236701719,0.06253896094006135,0.17238256607814806
4.7700000000000005,0.1152093428159433,0.06265321245134367,0.17269748926198597
4.78,0.11541645976210602,0.06276584691060742,0.17300795519913706
4.79,0.11562906837209497,0.06288146784971735,0.17332665307765224
4.8,0.11584366960739007,0.06299817241949118,0.17364833787874676
4.8100000000000005,0.11605650782755611,0.06311391822534246,0.17396737994029557
4.82,0.11627752558847959,0.06323411223385075,0.17429868304003435
4.83,0.11649361325993507,0.06335162515821015,0.17462259599195917
4.84,0.11670611882160409,0.06346719005752219,0.1749411394022195
4.8500000000000005,0.11691316845173155,0.06357978790894013,0.17525150443340237
4.86,0.11712401228801078,0.06369444912777525,0.17556755693627948
4.87,0.11734611144710794,0.0638152312228732,0.17590048103953182
4.88,0.11757494157440646,0.0639396737570504,0.17624349478725435
4.89,0.11778708300637775,0.0640550406351366,0.17656149237125585
4.9,0.11800790865904492,0.06417513017122022,0.1768925075029122
4.91,0.11823719539612493,0.0642998210191968,0.17723620570348309
4.92,0.11846471782698659,0.06442355240112986,0.1775772592291799
4.93,0.11869520805819972,0.06454889773399254,0.17792276145371316
4.94,0.11891903193613018,0.06467061776669907,0.17825827089080126
4.95,0.11914038250487835,0.06479099276295404,0.1785900728656688
4.96,0.11936854609549291,0.0649150728207604,0.1789320874825136
4.97,0.11960176406916345,0.06504190155612784,0.17928167856184146
4.98,0.11983111770929944,0.06516662878736364,0.17962547704932924
4.99,0.12006637528765862,0.06529456670175027,0.17997812547279424
